Time (mins),FC1,FC2,FG,TO,FO,DT,TS1,TS2
2285.0,101.42484121,99.745283356,95.006888976,787.646359,201.531806,0.327532251,1265.22543,1261.65216
2286.0,102.32592551,98.879391406,94.913789323,787.732111,201.395328,1.00424239,1266.17245,1261.17916
2287.0,102.94541538,98.434438984,95.010953935,787.726813,201.320261,1.53189721,1265.43389,1261.06695
2288.0,102.89726719,98.765608965,95.304218629,787.420863,201.281946,1.6273957,1262.67673,1261.3627
2289.0,102.68143754,98.96902126,95.195027064,787.297262,201.314582,1.61710486,1261.73141,1262.14781
2290.0,102.42350928,99.204244225,95.181568927,787.35156,201.43068,1.50182314,1261.27411,1262.66425
2291.0,102.12941217,99.520154141,95.278705061,787.276257,201.50394,1.29084059,1260.69465,1262.70923
2292.0,101.81772097,99.735943889,95.203368792,787.252847,201.545211,1.05898113,1260.87047,1262.96265
2293.0,101.54667847,99.906807319,95.122513017,787.346684,201.579996,0.828154603,1261.35461,1263.23217
2294.0,101.39935712,100.21947071,95.471439985,787.079437,201.571219,0.583104056,1260.46416,1262.17494
2295.0,101.42484689,100.29130859,95.749622184,786.543327,201.531975,0.457780512,1259.82252,1260.63186
2296.0,101.56961885,99.835702927,95.440314055,786.52851,201.560926,0.548155783,1261.5486,1260.66356
2297.0,101.33240362,99.693502858,94.994798634,787.110462,201.612669,0.485874742,1263.28708,1262.74532
2298.0,101.23292997,99.669887202,94.777835158,787.70831,201.543553,0.433228243,1264.51166,1264.14495
2299.0,101.55281481,99.503928514,94.808802768,787.956661,201.371004,0.545256287,1265.09486,1263.79985
2300.0,101.81191082,99.358468314,94.64134497,788.177228,201.214942,0.661291718,1265.5507,1263.90014
2301.0,102.44375861,99.289250128,95.24884993,787.803653,201.162209,0.88569832,1263.69895,1261.34943
2302.0,102.22240808,99.756180296,95.452640561,787.206021,201.164932,0.721854901,1261.12006,1260.92486
2303.0,101.3413967,100.57309226,95.40922873,786.997408,201.354291,0.196733009,1259.34705,1262.12556
2304.0,100.22952638,101.42984543,95.180394684,787.174828,201.56239,-0.518960932,1259.16941,1263.92021
2305.0,99.45601669,102.071765,95.158951561,787.339461,201.679756,-1.16400352,1259.68195,1264.31292
2306.0,99.231751066,102.21328783,95.140496942,787.37151,201.672961,-1.52214969,1261.01364,1263.52036
2307.0,99.461588265,101.98448929,95.203250916,787.305312,201.624568,-1.57859076,1262.27146,1262.07174
2308.0,99.49199462,101.79897096,94.929259457,787.49904,201.564725,-1.6083429,1263.62557,1262.44088
2309.0,99.645996089,101.82528393,95.170984098,787.489637,201.525176,-1.60141278,1263.19954,1261.7381
2310.0,99.569008034,102.01330344,95.263394594,787.275186,201.447106,-1.67771444,1262.36451,1261.54322
2311.0,99.452755733,102.04268804,95.086507845,787.344894,201.455164,-1.71943935,1262.67708,1262.04136
2312.0,99.612502651,101.79032874,94.906607234,787.64061,201.497546,-1.59148262,1263.80612,1262.2975
2313.0,99.706546192,101.98017111,95.34306067,787.415977,201.496846,-1.58037916,1262.30469,1261.28963
2314.0,99.02754674,102.57124944,95.171756693,787.263133,201.465507,-1.91986844,1261.23912,1262.66804
2315.0,98.643643838,102.86431648,95.073506051,787.412952,201.539244,-2.15075062,1261.49844,1263.1788
2316.0,98.40485253,103.22893839,95.321842949,787.274158,201.559095,-2.38166535,1260.86008,1262.49467
2317.0,98.742903107,102.86312394,95.323654832,787.087141,201.54205,-2.22221056,1261.89574,1261.14082
2318.0,99.659925011,101.79203495,95.156370439,787.188061,201.57263,-1.59978497,1264.23997,1259.93719
2319.0,99.779104715,101.64623333,95.177927907,787.28523,201.583762,-1.35588237,1263.72539,1260.78233
2320.0,99.131026062,102.26940444,95.143488671,787.324691,201.539828,-1.568101,1262.06554,1262.80941
2321.0,98.709755088,102.5232026,94.811540216,787.66257,201.501665,-1.7062332,1262.6932,1264.38535
2322.0,99.150623298,102.1068373,94.706032303,788.045301,201.46792,-1.43846218,1264.3988,1263.78453
2323.0,100.02937306,101.68028912,95.252437414,787.709699,201.389599,-0.977915986,1263.62009,1260.96985
2324.0,100.59185732,101.40189008,95.620907946,786.983328,201.345553,-0.575375666,1261.84687,1259.06162
2325.0,100.79366973,100.98243294,95.373392963,786.828224,201.466923,-0.208192647,1261.95061,1259.6334
2326.0,100.77911418,100.72266435,95.134172789,787.150377,201.642531,0.0444373495,1262.50235,1261.21371
2327.0,100.78082963,100.62163173,95.113888114,787.366562,201.687055,0.224369325,1262.58843,1262.16359
2328.0,101.40710232,99.921664584,95.028917641,787.48544,201.625296,0.735980711,1263.90784,1261.75998
2329.0,102.00224472,99.358560601,95.046390064,787.536076,201.551018,1.23915904,1264.23976,1261.49928
2330.0,101.63961675,99.861496697,95.198122264,787.4034,201.476934,1.1626555,1261.98527,1262.65595
2331.0,101.49282589,100.10771595,95.303021216,787.200198,201.438224,1.12592896,1260.9432,1262.61533
2332.0,101.22659509,100.46262623,95.478695662,786.940084,201.459187,0.956393688,1259.82089,1262.34427
2333.0,100.92871996,100.52449389,95.172334186,787.062433,201.506306,0.812400937,1260.75923,1263.17513
2334.0,101.23458329,100.06448309,95.002978252,787.422357,201.567277,0.9854961,1262.73808,1262.98376
2335.0,102.01819354,99.366027177,95.138568837,787.475183,201.529256,1.42698792,1263.8026,1261.56384
2336.0,102.40090652,98.942023981,94.991473235,787.540898,201.452526,1.75232593,1264.18543,1261.8907
2337.0,102.59357828,98.628716886,94.658828735,787.957486,201.429758,2.01018319,1264.95489,1263.26081
2338.0,102.6706598,98.685295936,94.646541978,788.282187,201.400816,2.10846352,1264.50048,1264.03488
2339.0,102.88240102,98.931913549,95.135258505,787.937059,201.341309,2.14495476,1262.34016,1262.61302
2340.0,102.58218307,99.540371397,95.512654795,787.235236,201.346191,1.87885816,1259.47642,1261.65426
2341.0,101.68208477,100.23171092,95.257233673,787.085744,201.502233,1.33026656,1258.70962,1263.04046
2342.0,101.16556648,100.67807429,95.386811903,787.065245,201.709006,0.872850114,1258.63451,1262.8268
2343.0,100.4765408,101.24189318,95.430791564,786.91272,201.77727,0.296139641,1258.52817,1262.98846
2344.0,100.07309812,101.46218273,95.393898173,786.844177,201.799393,-0.118671481,1259.43065,1262.76744
2345.0,99.510459379,101.89111681,95.404031437,786.808665,201.772407,-0.622802661,1259.72633,1263.01484
2346.0,99.300288985,102.07739002,95.543507615,786.647941,201.693365,-0.944962055,1260.11614,1262.24467
2347.0,99.817934135,101.44600369,95.49398232,786.569422,201.596102,-0.76695166,1262.11635,1260.79497
2348.0,99.99217564,101.05556695,95.229213016,786.830654,201.523294,-0.643779075,1263.58203,1261.50009
2349.0,99.986334122,100.95684063,95.042691556,787.235401,201.436842,-0.598997385,1264.28083,1262.7618
2350.0,99.983022177,100.99673211,94.946849352,787.551679,201.307142,-0.586192099,1264.48307,1263.59221
2351.0,100.11446059,101.26727234,95.412052281,787.279518,201.18582,-0.610886676,1262.68466,1262.33677
2352.0,100.11542682,101.33403268,95.367527265,787.011604,201.117131,-0.62644291,1262.16151,1261.98378
2353.0,99.810529717,101.47401014,95.048855984,787.290506,201.205332,-0.759685029,1262.63369,1263.23315
2354.0,99.873637823,101.41819693,95.007536817,787.596183,201.286708,-0.745645022,1263.27774,1263.27816
2355.0,100.06948207,101.26265039,94.950035422,787.749665,201.285985,-0.646326241,1263.82105,1263.0772
2356.0,100.0360907,101.59712877,95.346945778,787.449924,201.287935,-0.73257016,1261.97662,1262.16194
2357.0,100.13556959,101.35993486,95.042556942,787.426755,201.302667,-0.625178594,1262.83352,1262.28368
2358.0,100.50164098,101.02592091,95.095661125,787.548513,201.412851,-0.387629069,1263.28829,1261.70226
2359.0,100.53977746,101.13193976,95.320828943,787.335795,201.440402,-0.339561071,1262.07781,1261.37268
2360.0,100.29083334,101.28313596,95.184020418,787.269129,201.469456,-0.404327867,1261.73733,1262.16002
2361.0,99.828131158,101.70309132,95.186676177,787.318532,201.536876,-0.649902491,1261.10069,1262.99703
2362.0,99.912618682,101.62490007,95.251512311,787.257857,201.549241,-0.637172065,1261.53049,1262.29486
2363.0,100.24594566,101.19745124,95.134729693,787.302513,201.543234,-0.425598332,1262.76606,1261.80666
2364.0,99.686989127,101.63438957,94.933546599,787.561763,201.541329,-0.68214546,1262.39976,1263.71576
2365.0,99.618924473,101.70093904,94.844049151,787.826089,201.508685,-0.734289046,1263.00081,1264.02626
2366.0,99.334296651,101.98689497,94.650028732,788.130663,201.44625,-0.921348409,1263.31241,1264.92912
2367.0,99.623870863,101.9570177,94.835304192,788.161856,201.404121,-0.861032328,1263.31199,1263.63216
2368.0,100.32248141,101.55970841,95.110154155,787.825913,201.376478,-0.532228222,1263.05652,1261.28346
2369.0,100.86017368,101.10282744,95.15237948,787.558147,201.444615,-0.157238337,1262.85441,1260.21443
2370.0,101.05869164,100.72765165,94.882827335,787.72015,201.590473,0.143122492,1263.33181,1261.10515
2371.0,101.58399754,100.18914318,94.913089795,787.877079,201.714649,0.596285053,1263.73518,1260.94743
2372.0,102.05935803,99.766119763,95.018182421,787.779409,201.738547,1.02265263,1263.38424,1260.66399
2373.0,101.59138711,100.20532305,94.996445942,787.693256,201.750078,0.91378931,1261.66776,1262.30725
2374.0,101.27755503,100.53131308,95.06149483,787.6111,201.775211,0.782044028,1260.79777,1262.76424
2375.0,100.71445198,101.0620242,95.048845664,787.557354,201.782378,0.441433764,1260.10325,1263.4951
2376.0,99.625544888,102.10230329,95.011999494,787.580279,201.791208,-0.280763074,1259.01817,1264.92344
2377.0,99.649426455,102.22251219,95.315695799,787.321196,201.786297,-0.499459605,1259.37144,1262.81413
2378.0,99.751189576,102.13030402,95.44785693,786.952047,201.766814,-0.591520781,1259.78211,1261.24003
2379.0,100.70489338,101.06494579,95.482985151,786.74257,201.801856,-0.0697714659,1261.86493,1258.97438
2380.0,101.76036281,99.869140631,95.521900111,786.622096,201.828402,0.67476094,1263.29536,1257.75282
2381.0,102.20996555,99.14771416,95.320977792,786.740242,201.808881,1.22416203,1263.87001,1259.05899
2382.0,101.98474848,99.002905284,94.840733489,787.319136,201.749089,1.41825584,1264.46022,1262.4805
2383.0,101.79147156,99.256602819,94.886617142,787.699314,201.618619,1.42579577,1263.78096,1264.03973
2384.0,101.20072148,99.98036548,94.859992706,787.809439,201.408298,1.08369208,1262.47568,1265.43812
2385.0,101.08984964,100.2646599,94.853337336,787.892963,201.288223,0.904169004,1262.4341,1265.07057
2386.0,100.82140324,100.86388901,95.142018281,787.692612,201.252511,0.554562207,1260.94825,1264.1161
2387.0,100.47905403,101.43176206,95.378202378,787.289848,201.286511,0.159140388,1259.55712,1262.992
2388.0,99.951732154,101.84512514,95.223671271,787.209539,201.419438,-0.270005935,1259.64394,1263.17779
2389.0,99.904540856,101.68937344,95.012763632,787.466939,201.58323,-0.400201422,1261.4143,1263.02259
2390.0,99.812949591,101.60303207,94.780359751,787.846063,201.654439,-0.512481003,1262.88305,1263.61326
2391.0,99.947085568,101.67861502,95.112638365,787.743477,201.634264,-0.56489845,1262.33805,1262.50256
2392.0,100.18247642,101.68162008,95.486063233,787.166228,201.561504,-0.53412483,1261.12156,1260.69949
2393.0,100.68214041,101.00216495,95.265078849,787.009122,201.582903,-0.188829566,1262.44136,1260.03861
2394.0,101.36181164,100.18931982,95.191985625,787.1671,201.676634,0.325424553,1263.69704,1259.73881
2395.0,101.84501981,99.71958989,95.325543888,787.118999,201.679191,0.752738652,1263.40073,1259.7082
2396.0,101.65262933,99.809824183,95.244210214,787.092931,201.636504,0.828361259,1262.46415,1261.2634
2397.0,101.97762619,99.103880207,94.63108921,787.694577,201.61254,1.23033034,1265.07731,1262.89444
2398.0,102.76188867,98.370945459,94.578822161,788.251931,201.562511,1.79190597,1266.47979,1262.88302
2399.0,102.51262518,99.002651076,94.902322896,788.136504,201.402176,1.6811597,1263.57081,1263.58785
2400.0,102.09624955,99.819696446,95.306101283,787.571288,201.312395,1.36294792,1260.38339,1262.9955
2401.0,101.79022515,100.27065111,95.302505782,787.246827,201.380022,1.07456298,1259.61492,1262.62944
2402.0,101.7962138,100.38933735,95.414234439,787.101482,201.558663,0.927356543,1259.76197,1261.67401
2403.0,102.02374517,100.05301072,95.236127555,787.167343,201.726067,0.993489204,1261.35964,1261.36067
2404.0,102.09553143,99.679958307,94.752710877,787.704933,201.879229,1.07875651,1263.67583,1262.84051
2405.0,101.74290694,100.00765677,94.594603492,788.226445,201.945071,0.863368254,1263.94039,1264.70514
2406.0,101.83566922,100.29119496,94.933654747,788.106137,201.888544,0.752831415,1263.00138,1263.73465
2407.0,101.98893112,100.54448756,95.309910371,787.524594,201.842551,0.657104221,1261.43986,1261.92668
2408.0,102.21866215,100.44608811,95.373099642,787.111588,201.937322,0.69132298,1261.17503,1260.71577
2409.0,102.62426611,99.945504155,95.200446158,787.136431,202.136021,0.92674995,1262.41708,1260.39286
2410.0,102.65340643,99.735527774,94.899703084,787.50745,202.312264,1.01777138,1263.47658,1261.8403
2411.0,102.37351806,100.17424691,95.108487804,787.551626,202.398099,0.825302895,1262.24318,1262.58132
2412.0,101.81711581,100.73995741,94.98716121,787.524557,202.395044,0.452011801,1261.67063,1263.76928
2413.0,101.7576575,101.07486901,95.338911565,787.243759,202.445951,0.224412832,1260.84058,1262.47258
2414.0,101.88962695,100.89525989,95.147457958,787.139621,202.482992,0.199837517,1261.99493,1261.99854
2415.0,101.76892611,100.9328396,94.924882158,787.425597,202.599504,0.079460606,1262.90627,1262.84504
2416.0,102.06028734,100.75522656,94.958055989,787.588468,202.661298,0.160272604,1263.6397,1262.42445
2417.0,102.30057756,100.75813852,95.163994518,787.40946,202.674787,0.212098547,1263.0584,1261.64976
2418.0,102.57637225,100.73425729,95.448503211,786.973614,202.721696,0.301475812,1262.002,1260.41165
2419.0,102.79812497,100.55767614,95.51124684,786.633403,202.834036,0.433794945,1261.67587,1259.83413
2420.0,102.9241956,100.37845313,95.524684639,786.484222,202.992901,0.552013369,1261.67425,1259.88807
2421.0,102.73717226,100.21851132,95.034581309,786.868273,203.113867,0.574480653,1263.17001,1262.03295
2422.0,102.47951282,100.5575298,95.173067073,787.090935,203.176794,0.40817107,1262.6999,1262.93814
2423.0,101.86497192,101.14781521,94.958095626,787.244289,203.103091,0.011702864,1262.56133,1264.59377
2424.0,101.08170616,102.07651704,94.953872792,787.406201,203.081075,-0.607525504,1261.81217,1265.62921
2425.0,101.05525694,102.3771405,95.093841301,787.330957,203.058312,-0.889936236,1262.09544,1264.24204
2426.0,100.95012748,102.88691261,95.511433541,786.8597,203.091616,-1.23200663,1260.71635,1262.36855
2427.0,101.45150961,102.49169971,95.583795291,786.441737,203.205209,-1.10070972,1261.52728,1260.16876
2428.0,102.15592956,101.81074049,95.714838847,786.166,203.41582,-0.722212996,1262.3078,1258.48132
2429.0,101.94069122,101.83908362,95.579863274,786.11823,203.591616,-0.722924342,1262.01309,1259.92442
2430.0,101.58026041,101.87564583,95.192352633,786.502468,203.716634,-0.78608591,1263.03098,1262.27062
2431.0,101.31054662,102.06167988,95.047023932,786.919689,203.737681,-0.905092995,1263.71111,1263.77949
2432.0,100.95885166,102.4553941,94.884708965,787.237915,203.643756,-1.14263818,1264.0343,1265.04505
2433.0,101.16744255,102.47447314,94.876820909,787.423192,203.553246,-1.13547381,1264.70142,1264.5008
2434.0,101.37350776,102.76308462,95.269820571,787.134569,203.506912,-1.18027884,1263.28705,1262.90706
2435.0,101.39206305,103.11776847,95.571191546,786.583919,203.551913,-1.28554121,1261.50577,1261.51929
2436.0,101.10227495,103.38764508,95.425388467,786.422053,203.746806,-1.46269988,1261.20016,1261.84934
2437.0,101.450568,103.00740562,95.407248658,786.473747,204.001148,-1.27158873,1262.3768,1261.05004
2438.0,101.70961019,102.74534858,95.462279545,786.412709,204.164072,-1.08286811,1262.73252,1260.74181
2439.0,101.18540353,103.12401598,95.259664624,786.509651,204.262039,-1.28017042,1262.37219,1262.67904
2440.0,101.02991087,103.19840181,95.08990033,786.77231,204.326346,-1.33114961,1263.19137,1263.56813
2441.0,101.53934619,102.78969714,95.088431316,786.916962,204.320704,-1.05139737,1264.45262,1262.77853
2442.0,101.87391959,102.47887743,94.829714094,787.189723,204.289907,-0.790902596,1265.53235,1263.28454
2443.0,102.15190599,102.54221169,95.046540864,787.216535,204.302952,-0.621481267,1264.59517,1262.91689
2444.0,101.61521141,103.55420335,95.511911059,786.680366,204.319567,-0.983804403,1260.94299,1262.82119
2445.0,101.45997528,103.87099268,95.638531069,786.166338,204.444417,-1.13198275,1259.96475,1261.80656
2446.0,101.48508593,103.65743616,95.371115026,786.204083,204.686083,-1.09530763,1261.36771,1261.82328
2447.0,101.51115857,103.63637813,95.493819916,786.226132,204.901045,-1.08230936,1261.5833,1261.62665
2448.0,101.49869443,103.55204151,95.39858612,786.206109,204.981537,-1.04015036,1262.17564,1261.99584
2449.0,101.44253113,103.47276084,95.189191195,786.410242,205.036871,-0.998205899,1263.10997,1262.94037
2450.0,101.99362668,103.04373864,95.30954841,786.44619,205.041492,-0.663556993,1263.88489,1262.03805
2451.0,102.58121406,102.68815464,95.545713877,786.157011,204.999426,-0.283621274,1263.4924,1260.87163
2452.0,102.79463557,102.52025377,95.500442834,785.99115,205.012072,-0.0295783534,1263.09262,1261.17584
2453.0,102.8059555,102.4232795,95.269631179,786.194032,205.097838,0.135877273,1263.42113,1262.4615
2454.0,102.6086312,102.82150458,95.507739581,786.156182,205.170188,0.0610204914,1262.03379,1262.88767
2455.0,102.43017763,102.97225344,95.32862776,786.166103,205.18987,0.00137635015,1262.25567,1263.58624
2456.0,101.95149596,103.41208329,95.131898088,786.445193,205.269959,-0.269961473,1262.39566,1264.98554
2457.0,102.09502809,103.40789562,95.153825198,786.602603,205.314116,-0.274709546,1263.13927,1264.42767
2458.0,102.55890579,103.30595328,95.520493061,786.285763,205.330604,-0.132447243,1262.62633,1262.41152
2459.0,102.4707491,103.6517732,95.808369112,785.725343,205.388044,-0.240614579,1260.78108,1261.58346
2460.0,102.58193166,103.41118692,95.602035937,785.603908,205.546982,-0.132593938,1261.58726,1261.55618
2461.0,103.00432738,102.71210221,95.190894868,786.057958,205.738829,0.226807228,1264.12491,1262.26167
2462.0,102.74009873,103.03436385,95.230276766,786.346906,205.823592,0.136918271,1263.48252,1263.76397
2463.0,102.41366767,103.65581718,95.559287214,786.065641,205.787871,-0.110060852,1261.5821,1263.7183
2464.0,102.0870757,104.04914063,95.519070044,785.828409,205.783402,-0.359355009,1261.13178,1263.79676
2465.0,101.63201403,104.53821074,95.486335752,785.82093,205.878763,-0.713836358,1260.91987,1264.18548
2466.0,101.87495495,104.32318491,95.436690094,785.882602,205.96458,-0.680368844,1262.30356,1263.29574
2467.0,102.58788961,103.83578513,95.736023851,785.640662,206.033129,-0.36485028,1262.75483,1261.16056
2468.0,103.42408798,103.16427377,96.004487935,785.143149,206.088132,0.139454148,1262.67082,1259.21635
2469.0,103.46235175,102.84938629,95.625768444,785.195527,206.19998,0.385462147,1263.18158,1260.94982
2470.0,102.09398389,103.84554129,95.226902614,785.757393,206.32944,-0.191945718,1262.09038,1265.52511
2471.0,101.16577387,104.67736836,95.138777192,786.166575,206.323539,-0.763172321,1261.92091,1267.26988
2472.0,101.31909938,104.49806983,94.939029941,786.481923,206.195535,-0.815555211,1264.09117,1266.50489
2473.0,101.86046707,104.16074151,94.966771717,786.661956,206.078071,-0.647594038,1265.25461,1264.99848
2474.0,102.38178676,104.12715443,95.423384209,786.304366,205.991104,-0.481253698,1263.81241,1262.75976
2475.0,102.95959133,103.75574813,95.528491278,785.893282,206.001139,-0.144167585,1263.23877,1261.1553
2476.0,103.91214442,102.73899807,95.390548723,785.882219,206.170406,0.549653885,1264.46644,1260.09198
2477.0,104.5714071,101.90469209,95.156023361,786.175335,206.352051,1.19127573,1265.40448,1260.78818
2478.0,104.51526803,101.96387995,95.20576616,786.314152,206.451748,1.38813468,1264.01898,1262.32912
2479.0,103.99620543,102.5770202,95.373090808,786.134587,206.459865,1.20340672,1261.71747,1263.50083
2480.0,103.82209535,102.90984017,95.697007493,785.670069,206.466293,1.07683736,1260.16293,1262.61077
2481.0,103.15361264,103.48681571,95.68936892,785.360561,206.501937,0.667230994,1259.1614,1263.15691
2482.0,102.54870141,103.84290601,95.483888972,785.467495,206.578603,0.268999238,1259.85858,1264.0514
2483.0,102.15284286,104.14401015,95.503377654,785.581368,206.599211,-0.0854554735,1260.46798,1264.15716
2484.0,101.89677908,104.37698258,95.57281004,785.518871,206.53001,-0.379770319,1260.84202,1263.78894
2485.0,102.28216189,103.98112188,95.643100483,785.388911,206.452291,-0.276490386,1262.07601,1262.28289
2486.0,102.58742356,103.62754099,95.647610263,785.312415,206.392781,-0.122447901,1262.74016,1261.70397
2487.0,102.75556586,103.36815061,95.569601543,785.369843,206.349615,0.0259206344,1263.18917,1261.98727
2488.0,102.95776908,102.8515404,95.035878533,785.933455,206.304732,0.288261001,1265.34179,1263.6051
2489.0,103.2951591,102.56465131,94.971221374,786.456108,206.244393,0.55090417,1266.03905,1264.24643
2490.0,103.85996692,102.25033247,95.073156645,786.548817,206.099365,0.903542349,1265.86496,1263.64551
2491.0,104.29724728,102.13059556,95.284472832,786.344367,206.019514,1.1797545,1264.56389,1262.74951
2492.0,104.54598743,102.08867794,95.417364438,786.078453,206.049776,1.37078375,1263.22157,1262.15238
2493.0,104.43249982,102.43057142,95.770971922,785.626883,206.175798,1.31371374,1260.84617,1261.53218
2494.0,103.89616537,102.88434321,95.787768422,785.290868,206.328754,1.03294458,1259.5171,1262.0719
2495.0,103.55515694,103.01712542,95.750865792,785.205604,206.50686,0.826905428,1259.76376,1262.29334
2496.0,103.31744562,103.00930151,95.670083785,785.240643,206.598076,0.666239801,1260.64872,1262.60891
2497.0,103.50422684,102.68988911,95.726185358,785.203146,206.589478,0.729340682,1261.73067,1261.98862
2498.0,103.51166784,102.45758627,95.526323911,785.318546,206.501901,0.761171233,1262.85172,1262.65437
2499.0,103.36908141,102.48792106,95.401876909,785.570715,206.399306,0.693866139,1263.35509,1263.67839
2500.0,103.64006741,102.26154825,95.400640063,785.718137,206.255955,0.817050617,1264.04147,1263.43907
2501.0,103.86976504,102.18410547,95.508425748,785.679598,206.122971,0.908599825,1263.76053,1262.99311
2502.0,103.78654351,102.20922423,95.242960762,785.883663,206.049186,0.887082357,1264.0706,1263.97881
2503.0,103.7449438,102.37177771,95.281704911,786.08134,206.050747,0.818676468,1263.74132,1264.1809
2504.0,104.00003143,102.44546516,95.680787482,785.759147,206.032421,0.843458547,1262.51204,1262.50797
2505.0,103.35404436,103.12249642,95.693236027,785.445868,206.060521,0.42317994,1260.76402,1263.19376
2506.0,102.30292043,104.00651417,95.508600761,785.531841,206.188846,-0.257059466,1260.0778,1264.86168
2507.0,101.74301023,104.46277077,95.439506622,785.714024,206.284744,-0.759042512,1260.79401,1265.03886
2508.0,102.03255545,104.0831116,95.322712007,785.890349,206.292974,-0.770076142,1263.06752,1263.83415
2509.0,102.46801871,103.82649529,95.618663174,785.713637,206.26391,-0.673204329,1263.21245,1262.03273
2510.0,102.95470411,103.30478048,95.54316876,785.563351,206.214496,-0.392273239,1263.95896,1261.25236
2511.0,103.23586178,102.97492792,95.488826953,785.622723,206.241168,-0.152802822,1264.1473,1261.45023
2512.0,103.55237063,102.78498892,95.734568367,785.445074,206.247274,0.0839049344,1263.29726,1260.90421
2513.0,103.31996759,103.03211113,95.835091033,785.163669,206.235113,0.030847922,1261.83619,1261.451
2514.0,103.05370065,103.05976861,95.572372781,785.273163,206.269195,-0.0221385584,1262.29642,1262.6746
2515.0,102.32012334,103.68527002,95.508782479,785.50416,206.296823,-0.430783355,1261.72308,1264.38548
2516.0,101.83303297,104.15060086,95.490073317,785.608712,206.235705,-0.798886419,1261.77641,1264.86467
2517.0,102.20909499,103.95046522,95.769388441,785.385119,206.158934,-0.746121914,1262.25182,1262.71007
2518.0,102.64059666,103.52203841,95.779957138,785.164299,206.100501,-0.538962896,1262.9635,1261.46409
2519.0,103.33745408,102.73778677,95.703022977,785.184112,206.120187,-0.0655723499,1264.25225,1260.6628
2520.0,103.54140181,102.42608963,95.585636705,785.34879,206.134336,0.209138192,1264.41721,1261.56954
2521.0,103.62024346,102.27763676,95.480791617,785.555816,206.114638,0.40468201,1264.42581,1262.62105
2522.0,103.23117928,102.70638047,95.49640353,785.654376,206.065589,0.261553196,1263.25073,1263.93361
2523.0,102.76703986,103.1640741,95.377886084,785.785645,206.009686,0.00487773989,1262.81607,1264.99939
2524.0,102.67196142,103.28494875,95.273249117,785.996599,205.985644,-0.110699691,1263.39967,1265.02524
2525.0,103.11961062,103.11015991,95.566178339,785.854228,205.967467,0.0193045318,1263.33384,1263.07037
2526.0,103.23293728,103.01935234,95.470125093,785.751734,205.963948,0.0774196237,1263.35765,1262.82729
2527.0,103.65349342,102.69808806,95.60866245,785.661472,206.052556,0.318025448,1263.35246,1261.75716
2528.0,103.84715249,102.524831,95.669656256,785.500751,206.119134,0.485598708,1262.9292,1261.47925
2529.0,104.13488993,102.22860434,95.765125942,785.324403,206.196616,0.725345279,1262.71108,1261.00152
2530.0,104.12144239,102.09856405,95.676795581,785.288534,206.255072,0.835962644,1262.64288,1261.66717
2531.0,103.15392381,102.91467022,95.569988197,785.409859,206.291213,0.357071069,1261.28304,1264.13903
2532.0,101.9748385,104.02797494,95.538688923,785.515055,206.267477,-0.400667055,1260.17407,1265.93516
2533.0,101.42228697,104.48584067,95.36765696,785.710528,206.201183,-0.903570265,1261.31022,1266.13024
2534.0,101.14132646,104.96279482,95.632855572,785.616281,206.13506,-1.3440983,1261.17402,1264.84824
2535.0,101.29960441,104.74949848,95.439830434,785.630092,206.059416,-1.42024483,1262.89348,1263.84056
2536.0,101.87108644,104.39060096,95.759786187,785.463502,206.074317,-1.23868676,1263.15754,1261.63881
2537.0,102.6351817,103.69378362,95.88360048,785.13199,206.065913,-0.793651721,1263.57943,1259.88344
2538.0,102.93978419,103.12450266,95.543756359,785.293029,206.131171,-0.420813988,1264.55193,1260.89955
2539.0,103.04781572,102.91290988,95.467002908,785.594889,206.197102,-0.177404466,1264.58854,1262.11765
2540.0,102.97743617,102.79307314,95.100436753,786.045005,206.15283,-0.0323739221,1265.33411,1264.07779
2541.0,103.12025806,102.95031775,95.464021565,786.029939,206.088796,0.0573409761,1264.01678,1263.55782
2542.0,103.03899329,103.07832568,95.328110554,785.951606,205.9827,0.056851783,1263.61669,1263.9334
2543.0,102.9925664,103.19872263,95.294338357,786.06118,206.011992,0.0364609474,1263.40636,1264.04548
2544.0,102.84625122,103.44736411,95.308653909,786.114008,206.047101,-0.072716754,1262.93341,1264.12888
2545.0,102.9448547,103.38736078,95.238248615,786.193483,206.095164,-0.0412004755,1263.3368,1263.8058
2546.0,102.46509469,103.74567018,94.894793592,786.573788,206.161314,-0.295227373,1263.62759,1265.4772
2547.0,102.40659696,104.16664173,95.358898293,786.434403,206.218281,-0.483392964,1262.196,1264.12548
2548.0,103.01119385,103.74647323,95.555645086,785.942522,206.215776,-0.236282204,1262.36595,1261.57727
2549.0,103.83778622,102.8954899,95.58051571,785.674692,206.33493,0.285265976,1263.24585,1259.83024
2550.0,103.81146277,102.67410441,95.31337639,785.828112,206.475843,0.466263181,1263.40749,1261.36771
2551.0,103.54522643,102.80211853,95.203224091,786.10109,206.561654,0.459401434,1263.15689,1263.03601
2552.0,103.63547154,102.65872573,95.124808176,786.281712,206.536291,0.581068341,1263.6767,1263.46248
2553.0,104.52173648,101.9044171,95.285651605,786.20847,206.473309,1.11109503,1264.53592,1261.70542
2554.0,104.89578503,101.57836659,95.278608382,786.103378,206.413605,1.43515458,1264.18781,1261.67762
2555.0,104.39797495,102.18709528,95.421399724,785.957873,206.417788,1.22701052,1261.87352,1262.87526
